"FORMULARIO","CODIGO_ACCIDENTE","FECHA_OCURRENCIA_ACC","HORA_OCURRENCIA_ACC","ANO_OCURRENCIA_ACC","MES_OCURRENCIA_ACC","DIA_OCURRENCIA_ACC","DIRECCION","GRAVEDAD","CLASE_ACC","LOCALIDAD","MUNICIPIO","FECHA_HORA_ACC","LATITUD","LONGITUD"
"A001516861","10584092","2022/11/16","19:20:00","2022","NOVIEMBRE","MIERCOLES","DG 68 D  S- KR 71 ","CON HERIDOS","ATROPELLO","CIUDAD BOLIVAR","BOGOTA DC","2022/11/16 19:20:00+00","4.57473686","-74.16229305"
"A001238321","10535564","2021/03/14","15:59:00","2021","MARZO","DOMINGO","KR 25 A-CL 46 S","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2021/03/14 15:59:00+00","4.58053895","-74.12809451"
"A000813985","10447831","2018/05/12","8:20:00","2018","MAYO","SABADO","CL 80-KR 113","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/05/12 08:19:59+00","4.72075059","-74.12064243"
"A001519111","10586703","2023/01/25","9:05:00","2023","ENERO","MIERCOLES","KR 30-CL 73","CON HERIDOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2023/01/25 09:04:59+00","4.66820468","-74.07275824"
"A001299601","10539445","2021/05/08","21:20:00","2021","MAYO","SABADO","KR 9-CL 147","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2021/05/08 21:20:00+00","4.72561744","-74.03241915"
"A000969691","10483079","2019/04/29","9:50:00","2019","ABRIL","LUNES","KR 86-CL 40B S","CON HERIDOS","VOLCAMIENTO","KENNEDY","BOGOTA DC","2019/04/29 09:49:59+00","4.63129074","-74.1666576"
"A001342103","10550148","2021/09/16","20:10:00","2021","SEPTIEMBRE","JUEVES","AC 26 -KR 98 ","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2021/09/16 20:10:00+00","4.68767854","-74.12782634"
"A19207","4466063","2016/12/01","12:40:00","2016","DICIEMBRE","JUEVES","AC 26-KR 106","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/12/01 12:40:00+00","4.6938212","-74.13623676"
"A001395848","10566830","2022/03/25","15:20:00","2022","MARZO","VIERNES","KR 66 -CL 46 ","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2022/03/25 15:20:00+00","4.627","-74.121"
"A001387468","10557935","2021/12/07","12:49:00","2021","DICIEMBRE","MARTES","AV AVENIDA DE LAS AMERICAS-KR 82 A ","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2021/12/07 12:49:00+00","4.638","-74.155"
"A001297856","10538027","2021/04/14","10:40:00","2021","ABRIL","MIERCOLES","AC 26-KR 75","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2021/04/14 10:40:00+00","4.67087408","-74.11499463"
"A000555343","4473429","2017/02/20","7:30:00","2017","FEBRERO","LUNES","KR 45-CL 106","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2017/02/20 07:30:00+00","4.69387615","-74.05591409"
"A000470374","4456579","2016/09/05","7:00:00","2016","SEPTIEMBRE","LUNES","CL 48J-TR 5H","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2016/09/05 06:59:59+00","4.5571571","-74.11085927"
"A000820973","10454121","2018/07/13","0:30:00","2018","JULIO","VIERNES","KR 14-CL 82","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2018/07/13 00:30:00+00","4.66729435","-74.05544146"
"A001179244","10522950","2020/07/27","1:00:00","2020","JULIO","LUNES","AV AVENIDA BOYACA-CL 9","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2020/07/27 00:59:59+00","4.63941942","-74.13586673"
"A001026217","10487119","2019/06/07","6:25:00","2019","JUNIO","VIERNES","KR 7A-CL 188","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2019/06/07 06:24:59+00","4.764691","-74.02829638"
"A001131439","10512848","2020/03/02","19:20:00","2020","MARZO","LUNES","KR 30-CL 18 S","SOLO DANOS","CHOQUE","ANTONIO NARINO","BOGOTA DC","2020/03/02 19:20:00+00","4.59549262","-74.11101699"
"A001304719","10545281","2021/07/24","11:15:00","2021","JULIO","SABADO","KR 45 -CL 147 ","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2021/07/24 11:15:00+00","4.73027561","-74.04803298"
"A000691358","4500865","2017/11/25","8:10:00","2017","NOVIEMBRE","SABADO","KR 83-CL 80","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2017/11/25 08:10:00+00","4.70202255","-74.09868486"
"A001131771","10510891","2020/01/12","13:00:00","2020","ENERO","DOMINGO","AC 145-KR 8","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2020/01/12 12:59:59+00","4.7340239","-74.07853896"
"A000759220","4509006","2018/02/19","14:10:00","2018","FEBRERO","LUNES","KR 4B-CL 2","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2018/02/19 14:10:00+00","4.60880082","-74.06654172"
"A001348601","10555336","2021/11/16","10:40:00","2021","NOVIEMBRE","MARTES","KR 50 -CL 8  S","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2021/11/16 10:40:00+00","4.60762192","-74.11845913"
"A000902892","10466955","2018/11/15","9:40:00","2018","NOVIEMBRE","JUEVES","KR 70-CL 6","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2018/11/15 09:40:00+00","4.67674942","-74.09653374"
"A000275913","4429340","2015/11/16","6:00:00","2015","NOVIEMBRE","LUNES","TR 6B-CL 87B ES","CON HERIDOS","ATROPELLO","USME","BOGOTA DC","2015/11/16 06:00:00+00","4.50502501","-74.10244523"
"A001304353","10545121","2021/07/22","11:00:00","2021","JULIO","JUEVES","AC 13 -KR 70 ","CON HERIDOS","ATROPELLO","FONTIBON","BOGOTA DC","2021/07/22 11:00:00+00","4.64818023","-74.1258883"
"A000604539","4480824","2017/05/05","6:00:00","2017","MAYO","VIERNES","AK 30-CL 72","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2017/05/05 06:00:00+00","4.66766571","-74.07319925"
"A001180479","10519406","2020/09/08","17:50:00","2020","SEPTIEMBRE","MARTES","KR 22-CL 92 ES","CON HERIDOS","ATROPELLO","USME","BOGOTA DC","2020/09/08 17:50:00+00","4.49593213","-74.10024885"
"A000906204","10470625","2018/12/18","20:00:00","2018","DICIEMBRE","MARTES","CL 142-KR 10","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2018/12/18 20:00:00+00","4.74577336","-74.09698947"
"A001131134","10508556","2020/01/20","14:50:00","2020","ENERO","LUNES","KR 45A-CL 134","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2020/01/20 14:50:00+00","4.72056123","-74.05268323"
"A001513537","10580535","2022/09/12","18:10:00","2022","SEPTIEMBRE","LUNES","KR 13 B  E- CL 42  S","SOLO DANOS","CHOQUE","SAN CRISTOBAL","BOGOTA DC","2022/09/12 18:10:00+00","4.5458548","-74.08350291"
"A000554553","4471771","2017/02/04","15:20:00","2017","FEBRERO","SABADO","CL 55-KR 10","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2017/02/04 15:20:00+00","4.64182862","-74.0637503"
"A000550316","4474193","2017/02/28","6:46:00","2017","FEBRERO","MARTES","KR 10-CL 24","CON HERIDOS","CHOQUE","SANTA FE","BOGOTA DC","2017/02/28 06:46:00+00","4.61085435","-74.07159105"
"A001058585","10501603","2019/11/01","13:50:00","2019","NOVIEMBRE","VIERNES","CL 127-KR 7","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2019/11/01 13:50:00+00","4.70248898","-74.02872755"
"A000599653","4475863","2017/03/16","18:20:00","2017","MARZO","JUEVES","CL 62-KR 38 S","CON HERIDOS","ATROPELLO","CIUDAD BOLIVAR","BOGOTA DC","2017/03/16 18:20:00+00","4.5719118","-74.15150326"
"A001451246","10571979","2022/05/26","12:40:00","2022","MAYO","JUEVES","AC 26 -KR 111 ","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2022/05/26 12:40:00+00","4.688","-74.142"
"A001452410","10572255","2022/05/27","0:01:00","2022","MAYO","VIERNES","AU NORTE-CL 183 ","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2022/05/27 00:01:00+00","4.761","-74.045"
"A001343669","10551062","2021/09/27","7:15:00","2021","SEPTIEMBRE","LUNES","CL 26 -KR 19 B ","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2021/09/27 07:15:00+00","4.62007828","-74.07592949"
"A000475855","4462096","2016/10/26","15:00:00","2016","OCTUBRE","MIERCOLES","CL 129-KR 45A","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2016/10/26 15:00:00+00","4.71566541","-74.05401014"
"A001062156","10505124","2019/12/07","23:46:00","2019","DICIEMBRE","SABADO","KR 68-CL 26 S","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2019/12/07 23:45:59+00","4.6085","-74.1287"
"A000402445","4447446","2016/06/04","17:30:00","2016","JUNIO","SABADO","CL 26-KR 103","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2016/06/04 17:29:59+00","4.69149031","-74.1337174"
"A20788","4467545","2016/12/15","8:20:00","2016","DICIEMBRE","JUEVES","AV AVENIDA BOYACA-KR 1","SOLO DANOS","CHOQUE","USME","BOGOTA DC","2016/12/15 08:19:59+00","4.5064563","-74.10575711"
"A001389581","10560270","2022/01/06","6:20:00","2022","ENERO","JUEVES","AV AVENIDA CIUDAD DE CALI-CL 54  S","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2022/01/06 06:20:00+00","4.623","-74.18"
"A000648356","4491243","2017/08/22","17:30:00","2017","AGOSTO","MARTES","KR 30-CL 53","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2017/08/22 17:29:59+00","4.64172128","-74.07933553"
"A000281432","4434514","2016/01/18","17:00:00","2016","ENERO","LUNES","KR 91-CL 132C","CON HERIDOS","ATROPELLO","SUBA","BOGOTA DC","2016/01/18 17:00:00+00","4.73197904","-74.08654878"
"A15268","4426771","2015/10/18","11:50:00","2015","OCTUBRE","DOMINGO","TR 28A-CL 39","CON HERIDOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2015/10/18 11:50:00+00","4.62741688","-74.07820492"
"A001301294","10542888","2021/06/23","6:35:00","2021","JUNIO","MIERCOLES","AV AVENIDA CIUDAD DE CALI-CL 19 A ","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2021/06/23 06:35:00+00","4.66289486","-74.13275951"
"A001303175","10539940","2021/05/14","18:30:00","2021","MAYO","VIERNES","KR 14 -CL 140  S","CON MUERTOS","ATROPELLO","USME","BOGOTA DC","2021/05/14 18:30:00+00","4.372","-74.187"
"A000816429","10449582","2018/05/30","18:50:00","2018","MAYO","MIERCOLES","CL 80-KR 22","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2018/05/30 18:49:59+00","4.6676473","-74.06220912"
"A001028175","10488414","2019/06/20","9:10:00","2019","JUNIO","JUEVES","CL 57B-KR 70 ","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2019/06/20 09:10:00+00","4.59963369","-74.1609896"
"A000200654","4412405","2015/05/08","11:40:00","2015","MAYO","VIERNES","KR 21-CL 50","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2015/05/08 11:39:59+00","4.63843122","-74.07244776"
"A001127853","10514353","2020/03/24","20:10:00","2020","MARZO","MARTES","CL 51-KR 88C ","CON HERIDOS","CHOQUE","BOSA","BOGOTA DC","2020/03/24 20:10:00+00","4.63060696","-74.18113274"
"A001132478","10510018","2020/02/01","11:20:00","2020","FEBRERO","SABADO","KR 7-CL 119","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2020/02/01 11:19:59+00","4.69593135","-74.03188205"
"A000339435","4436564","2016/02/12","9:10:00","2016","FEBRERO","VIERNES","AK 68-CL 67","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2016/02/12 09:10:00+00","4.67255905","-74.08871021"
"A001301764","10546408","2021/08/05","12:36:00","2021","AGOSTO","JUEVES","KR 89 -CL 37 A S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2021/08/05 12:36:00+00","4.63978868","-74.16662125"
"A000472449","4458629","2016/09/23","13:05:00","2016","SEPTIEMBRE","VIERNES","CL 43-KR 88C","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2016/09/23 13:05:00+00","4.63395816","-74.17390895"
"A000761255","4507961","2018/02/05","13:00:00","2018","FEBRERO","LUNES","KR 30-CL 2","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2018/02/05 12:59:59+00","4.62715136","-74.08114037"
"A001028077","10488963","2019/06/26","21:00:00","2019","JUNIO","MIERCOLES","CL 72-KR 69M","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/06/26 21:00:00+00","4.68327085","-74.09081542"
"A000474697","4461061","2016/10/17","17:00:00","2016","OCTUBRE","LUNES","CL 147-KR 17","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/10/17 17:00:00+00","4.72960359","-74.04460901"
"A001034561","10495379","2019/08/30","7:30:00","2019","AGOSTO","VIERNES","CL 13-KR 8","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2019/08/30 07:30:00+00","4.65977073","-74.13612662"
"A000471099","4457617","2016/09/15","21:20:00","2016","SEPTIEMBRE","JUEVES","KR 19-CL 51 S","CON HERIDOS","ATROPELLO","TUNJUELITO","BOGOTA DC","2016/09/15 21:20:00+00","4.56891653","-74.12908796"
"A001128656","10515597","2020/05/14","14:20:00","2020","MAYO","JUEVES","KR 118-CL 89A","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2020/05/14 14:19:59+00","4.73036161","-74.11802245"
"A000199883","4411986","2015/05/03","6:00:00","2015","MAYO","DOMINGO","KR 84A-CL 75","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2015/05/03 06:00:00+00","4.69939234","-74.1020425"
"A001134880","10512502","2020/02/28","21:10:00","2020","FEBRERO","VIERNES","AC 26-KR 19","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2020/02/28 21:10:00+00","4.61853296","-74.07491951"
"A000872120","10460923","2018/09/16","17:22:00","2018","SEPTIEMBRE","DOMINGO","CL 1-KR ","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2018/09/16 17:22:00+00","4.5809","-74.0753"
"A000649428","4487230","2017/07/12","18:42:00","2017","JULIO","MIERCOLES","AV AVENIDA BOYACA-KR 39","CON HERIDOS","OTRO","KENNEDY","BOGOTA DC","2017/07/12 18:42:00+00","4.60801313","-74.14141967"
"A13513","4421980","2015/08/27","16:10:00","2015","AGOSTO","JUEVES","CL 159-KR 111","CON HERIDOS","CHOQUE","SUBA","BOGOTA DC","2015/08/27 16:09:59+00","4.75982678","-74.09348905"
"A000694504","4503445","2017/12/19","21:00:00","2017","DICIEMBRE","MARTES","CL 13-KR 69C","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2017/12/19 21:00:00+00","4.64461549","-74.12402901"
"A001054309","10497149","2019/09/16","22:30:00","2019","SEPTIEMBRE","LUNES","CL 90-KR 91","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/09/16 22:30:00+00","4.71331548","-74.09793446"
"A000407164","4452124","2016/07/22","17:45:00","2016","JULIO","VIERNES","AV AVENIDA DE LAS AMERICAS-KR 54","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2016/07/22 17:45:00+00","4.62744709","-74.110654"
"A000342595","4438920","2016/03/07","13:30:00","2016","MARZO","LUNES","CL 42A-KR 87I S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2016/03/07 13:30:00+00","4.63481092","-74.17043323"
"A000599592","4475708","2017/03/14","11:10:00","2017","MARZO","MARTES","KR 36-CL 63C","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2017/03/14 11:10:00+00","4.65496632","-74.07931877"
"A5663","4413990","2015/05/27","12:00:00","2015","MAYO","MIERCOLES","CL 19-KR 3","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2015/05/27 12:00:00+00","4.60313511","-74.06825443"
"A001179951","10518569","2020/08/08","21:50:00","2020","AGOSTO","SABADO","CL 18-KR 103","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2020/08/08 21:49:59+00","4.67537397","-74.14579999"
"A5278","4404451","2015/02/06","6:10:00","2015","FEBRERO","VIERNES","KR 80-CL 2 S","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2015/02/06 06:10:00+00","4.6314","-74.1548"
"A000649089","4487210","2017/07/11","13:20:00","2017","JULIO","MARTES","AK 45-CL 144","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2017/07/11 13:20:00+00","4.7261","-74.0502"
"A001510309","10576711","2022/07/22","7:00:00","2022","JULIO","VIERNES","KR 111 A -CL 75 ","CON HERIDOS","CHOQUE","ENGATIVA","BOGOTA DC","2022/07/22 06:59:59+00","4.71429745","-74.12434057"
"A000276681","4429239","2015/11/12","14:40:00","2015","NOVIEMBRE","JUEVES","CL 13-KR 87","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2015/11/12 14:39:59+00","4.66263511","-74.13862648"
"A000687309","4496389","2017/10/12","16:10:00","2017","OCTUBRE","JUEVES","KR 105-CL 6","CON HERIDOS","ATROPELLO","ENGATIVA","BOGOTA DC","2017/10/12 16:09:59+00","4.69796695","-74.12465116"
"A001136599","10516175","2020/05/21","16:24:00","2020","MAYO","JUEVES","AV AVENIDA CARACAS-CL 16","SOLO DANOS","CHOQUE","SANTA FE","BOGOTA DC","2020/05/21 16:24:00+00","4.58403746","-74.09798249"
"A001448144","10568128","2022/04/09","9:05:00","2022","ABRIL","SABADO","AC 153 -KR 102 ","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2022/04/09 09:04:59+00","4.754","-74.09"
"A001183842","10525110","2020/10/24","6:30:00","2020","OCTUBRE","SABADO","KR 65-CL 55A S","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2020/10/24 06:30:00+00","4.60171954","-74.15684999"
"A000762843","4511938","2018/03/18","15:00:00","2018","MARZO","DOMINGO","AV AVENIDA CIUDAD DE VILLAVICENCIO-TR 79A","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2018/03/18 15:00:00+00","4.61857991","-74.16447774"
"A001450004","10572979","2022/06/07","14:43:00","2022","JUNIO","MARTES","CL 42  S- KR 78 ","CON HERIDOS","CHOQUE","KENNEDY","BOGOTA DC","2022/06/07 14:42:59+00","4.613","-74.158"
"A001182793","10524846","2020/10/21","12:04:00","2020","OCTUBRE","MIERCOLES","KR 29-CL 10","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2020/10/21 12:04:00+00","4.6097562","-74.09417775"
"A000819651","10452098","2018/06/22","12:20:00","2018","JUNIO","VIERNES","KR 7-CL 51","CON HERIDOS","ATROPELLO","CHAPINERO","BOGOTA DC","2018/06/22 12:20:00+00","4.63760701","-74.06343262"
"A001057620","10500568","2019/10/22","13:10:00","2019","OCTUBRE","MARTES","KR 72-CL 40 ","SOLO DANOS","CHOQUE","KENNEDY","BOGOTA DC","2019/10/22 13:09:59+00","4.60196643","-74.14378104"
"A001389880","10560739","2022/01/16","9:40:00","2022","ENERO","DOMINGO","CL 81  S- KR 18 A ","CON HERIDOS","CHOQUE","CIUDAD BOLIVAR","BOGOTA DC","2022/01/16 09:40:00+00","4.53613746","-74.14277812"
"A000759721","4509554","2018/02/25","9:50:00","2018","FEBRERO","DOMINGO","KR 19-CL 19 ","CON HERIDOS","VOLCAMIENTO","ANTONIO NARINO","BOGOTA DC","2018/02/25 09:49:59+00","4.5845","-74.1027"
"A000903356","10468089","2018/11/24","10:00:00","2018","NOVIEMBRE","SABADO","CL 24B-KR 9","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2018/11/24 09:59:59+00","4.68057966","-74.13192194"
"A000870735","10459918","2018/09/08","21:13:00","2018","SEPTIEMBRE","SABADO","KR 45-CL 93","CON HERIDOS","VOLCAMIENTO","BARRIOS UNIDOS","BOGOTA DC","2018/09/08 21:13:00+00","4.6804","-74.0587"
"A000820868","10453221","2018/07/04","12:45:00","2018","JULIO","MIERCOLES","CL 31-KR 18 S","SOLO DANOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2018/07/04 12:45:00+00","4.57851335","-74.11108046"
"A000407990","4453696","2016/08/07","16:00:00","2016","AGOSTO","DOMINGO","CL 85BIS-KR 94H","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2016/08/07 15:59:59+00","4.71123209","-74.10376969"
"A001231956","10529616","2020/12/18","10:30:00","2020","DICIEMBRE","VIERNES","CL 6-KR 43","SOLO DANOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2020/12/18 10:30:00+00","4.61979661","-74.10591686"
"A000474082","4467638","2016/12/16","13:30:00","2016","DICIEMBRE","VIERNES","AK 45-CL 183A","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2016/12/16 13:30:00+00","4.76137812","-74.04440655"
"A000277804","4430502","2015/11/26","20:40:00","2015","NOVIEMBRE","JUEVES","KR 14-CL 68B S","CON HERIDOS","CHOQUE","USME","BOGOTA DC","2015/11/26 20:39:59+00","4.52653632","-74.1192412"
"A001346474","10555979","2021/11/14","11:50:00","2021","NOVIEMBRE","DOMINGO","KR 14 -DG 68 ","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2021/11/14 11:50:00+00","4.65905671","-74.06946614"
"A000972297","10484458","2019/05/12","13:10:00","2019","MAYO","DOMINGO","AC 80-KR 116","SOLO DANOS","CHOQUE","ENGATIVA","BOGOTA DC","2019/05/12 13:09:59+00","4.7244382","-74.12353673"
"A000199790","4411973","2015/05/04","12:10:00","2015","MAYO","LUNES","CL 170-KR 7","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2015/05/04 12:10:00+00","4.74731649","-74.0230927"
"A000401835","4446713","2016/05/29","18:30:00","2016","MAYO","DOMINGO","KR 39A-CL 3C ES","CON HERIDOS","ATROPELLO","SAN CRISTOBAL","BOGOTA DC","2016/05/29 18:30:00+00","4.55155345","-74.09311937"
"A001516540","10583854","2022/11/11","7:55:00","2022","NOVIEMBRE","VIERNES","TV 21 -DG 48 ","CON HERIDOS","CHOQUE","PUENTE ARANDA","BOGOTA DC","2022/11/11 07:55:00+00","4.63309788","-74.10135058"
"A19092","4465452","2016/11/25","16:20:00","2016","NOVIEMBRE","VIERNES","KR 9-CL 70","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2016/11/25 16:20:00+00","4.65395512","-74.05835481"
"A000474834","4462158","2016/10/27","7:20:00","2016","OCTUBRE","JUEVES","CL 142C-KR 138A","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2016/10/27 07:20:00+00","4.74859857","-74.11315035"
"A000399462","4444676","2016/05/06","10:15:00","2016","MAYO","VIERNES","CL 44-KR 26 S","CON HERIDOS","CHOQUE","RAFAEL URIBE URIBE","BOGOTA DC","2016/05/06 10:15:00+00","4.58234232","-74.12676023"
"A000817199","10449296","2018/05/28","12:50:00","2018","MAYO","LUNES","AV AVENIDA DE LAS AMERICAS-KR 53A","CON HERIDOS","ATROPELLO","PUENTE ARANDA","BOGOTA DC","2018/05/28 12:49:59+00","4.62789533","-74.10956892"
"A001345823","10553296","2021/10/23","5:30:00","2021","OCTUBRE","SABADO","KR 20 -CL 83 ","CON HERIDOS","ATROPELLO","CHAPINERO","BOGOTA DC","2021/10/23 05:29:59+00","4.67052085","-74.0596158"
"A000910687","10475342","2019/02/09","14:30:00","2019","FEBRERO","SABADO","AK 45-CL 22","SOLO DANOS","CHOQUE","USAQUEN","BOGOTA DC","2019/02/09 14:29:59+00","4.7974","-74.0383"
"A001298926","10543007","2021/06/25","16:25:00","2021","JUNIO","VIERNES","CL 49  S- KR 81 D ","CON HERIDOS","ATROPELLO","KENNEDY","BOGOTA DC","2021/06/25 16:25:00+00","4.6220779","-74.17248045"
"A001388206","10558739","2021/12/17","13:30:00","2021","DICIEMBRE","VIERNES","CL 68 -KR 28 A ","SOLO DANOS","CHOQUE","BARRIOS UNIDOS","BOGOTA DC","2021/12/17 13:30:00+00","4.66185767","-74.07337246"
"A001054972","10497867","2019/09/24","9:30:00","2019","SEPTIEMBRE","MARTES","CL 24-KR 10","CON HERIDOS","ATROPELLO","FONTIBON","BOGOTA DC","2019/09/24 09:30:00+00","4.68150871","-74.1340298"
"A000276844","4430441","2015/11/26","7:30:00","2015","NOVIEMBRE","JUEVES","CL 62-KR 87 S","SOLO DANOS","CHOQUE","BOSA","BOGOTA DC","2015/11/26 07:30:00+00","4.62109808","-74.18967875"
"A001181468","10519372","2020/09/05","8:00:00","2020","SEPTIEMBRE","SABADO","CL 17-KR 130","CON HERIDOS","CHOQUE","FONTIBON","BOGOTA DC","2020/09/05 08:00:00+00","4.69264061","-74.16588709"
"A000819962","10453411","2018/07/05","7:33:00","2018","JULIO","JUEVES","CL 23-KR 16A","SOLO DANOS","CHOQUE","LOS MARTIRES","BOGOTA DC","2018/07/05 07:33:00+00","4.61325953","-74.0763378"
"A000963528","10475615","2019/02/13","5:40:00","2019","FEBRERO","MIERCOLES","CL 26-KR 3","SOLO DANOS","CHOQUE","TEUSAQUILLO","BOGOTA DC","2019/02/13 05:39:59+00","4.62999105","-74.08313306"
"A001131195","10508643","2020/01/17","9:40:00","2020","ENERO","VIERNES","KR 72-CL 167","SOLO DANOS","CHOQUE","SUBA","BOGOTA DC","2020/01/17 09:40:00+00","4.75248543","-74.06513135"
"A001300473","10541385","2021/06/05","16:17:00","2021","JUNIO","SABADO","KR 9 -CL 52  S","CON HERIDOS","CHOQUE","TUNJUELITO","BOGOTA DC","2021/06/05 16:17:00+00","4.55727319","-74.12289513"
"A001134949","10512529","2020/02/28","19:25:00","2020","FEBRERO","VIERNES","KR 15-CL 9","SOLO DANOS","CHOQUE","CHAPINERO","BOGOTA DC","2020/02/28 19:25:00+00","4.67683846","-74.05191282"
"A001055071","10498036","2019/09/25","7:35:00","2019","SEPTIEMBRE","MIERCOLES","CL 26-KR 71","SOLO DANOS","CHOQUE","FONTIBON","BOGOTA DC","2019/09/25 07:34:59+00","4.66459176","-74.11067304"
